PassengerId,HomePlanet,CryoSleep,Cabin,Destination
7628_01,Mars,False,F/1584/P,TRAPPIST-1e
7628_02,Mars,False,D/240/P,TRAPPIST-1e
7630_01,Earth,False,F/1585/P,55 Cancri e
7631_01,Europa,False,E/497/P,TRAPPIST-1e
7632_01,Mars,False,D/226/S,TRAPPIST-1e
7633_01,,False,G/1224/P,TRAPPIST-1e
7634_01,Earth,True,G/1239/S,
7635_01,Europa,True,B/289/S,55 Cancri e
7639_01,Europa,True,B/290/S,55 Cancri e
7640_01,Earth,True,G/1226/P,TRAPPIST-1e
7641_01,Earth,False,F/1586/P,55 Cancri e
7643_01,Europa,False,C/247/P,55 Cancri e
7643_02,Europa,True,C/247/P,TRAPPIST-1e
7644_01,Earth,True,G/1227/P,PSO J318.5-22
7646_01,Europa,False,C/285/S,55 Cancri e
7646_02,Europa,False,C/285/S,55 Cancri e
7646_03,Europa,False,C/285/S,55 Cancri e
7647_01,Earth,False,G/1240/S,TRAPPIST-1e
7649_01,Earth,True,G/1241/S,TRAPPIST-1e
7650_01,Earth,True,G/1242/S,TRAPPIST-1e
7650_02,Earth,True,G/1242/S,55 Cancri e
7650_03,Earth,True,G/1242/S,PSO J318.5-22
7650_04,Earth,False,F/1461/S,TRAPPIST-1e
7650_05,Earth,True,G/1242/S,TRAPPIST-1e
7652_01,Europa,True,B/292/S,55 Cancri e
7656_01,Earth,True,G/1244/S,TRAPPIST-1e
7660_01,Europa,True,B/294/S,55 Cancri e
7661_01,Earth,True,G/1245/S,TRAPPIST-1e
7665_01,Earth,True,G/1229/P,
7666_01,Mars,True,F/1591/P,TRAPPIST-1e
7667_01,Europa,True,B/251/P,55 Cancri e
7669_01,Earth,False,G/1230/P,TRAPPIST-1e
7670_01,Mars,True,F/1465/S,TRAPPIST-1e
7671_01,Earth,False,F/1466/S,TRAPPIST-1e
7676_01,Mars,False,D/227/S,TRAPPIST-1e
7677_01,Earth,True,G/1247/S,PSO J318.5-22
7678_01,Earth,False,G/1231/P,TRAPPIST-1e
7678_02,Earth,True,G/1231/P,TRAPPIST-1e
7679_01,Earth,True,G/1232/P,TRAPPIST-1e
7680_01,Europa,False,C/250/P,TRAPPIST-1e
7682_01,Earth,True,G/1248/S,TRAPPIST-1e
7683_01,Earth,False,F/1467/S,TRAPPIST-1e
7684_01,Europa,False,C/286/S,TRAPPIST-1e
7687_01,Earth,False,F/1596/P,PSO J318.5-22
7688_01,Earth,False,G/1233/P,TRAPPIST-1e
7689_01,Earth,False,F/1597/P,
7690_01,Earth,,G/1234/P,TRAPPIST-1e
7691_01,Mars,True,F/1598/P,TRAPPIST-1e
7692_01,Europa,False,C/287/S,55 Cancri e
7693_01,Europa,False,B/252/P,TRAPPIST-1e
7693_02,Europa,False,B/252/P,TRAPPIST-1e
7694_01,Earth,False,F/1599/P,TRAPPIST-1e
7696_01,Mars,False,E/499/P,TRAPPIST-1e
7696_02,Mars,False,F/1601/P,TRAPPIST-1e
7697_01,Europa,,B/295/S,TRAPPIST-1e
7697_02,Europa,True,B/295/S,55 Cancri e
7698_01,Mars,False,F/1602/P,TRAPPIST-1e
7699_01,Earth,False,G/1235/P,55 Cancri e
7700_01,Mars,False,F/1603/P,TRAPPIST-1e
7702_01,Earth,True,G/1236/P,TRAPPIST-1e
7703_01,Earth,False,G/1251/S,TRAPPIST-1e
7703_02,,True,G/1251/S,TRAPPIST-1e
7705_01,Mars,False,F/1470/S,TRAPPIST-1e
7707_01,Earth,False,G/1237/P,
7708_01,Earth,False,F/1471/S,TRAPPIST-1e
7709_01,Earth,False,F/1604/P,PSO J318.5-22
7709_02,Earth,True,G/1238/P,PSO J318.5-22
7710_01,Europa,False,B/253/P,TRAPPIST-1e
7711_01,,,D/241/P,TRAPPIST-1e
7712_01,Europa,False,A/93/S,TRAPPIST-1e
7713_01,Europa,True,B/296/S,TRAPPIST-1e
7714_01,Earth,False,G/1239/P,TRAPPIST-1e
7715_01,Earth,False,F/1605/P,55 Cancri e
7716_01,Europa,True,E/500/P,55 Cancri e
7717_01,Earth,False,G/1240/P,TRAPPIST-1e
7719_01,Mars,True,E/506/S,TRAPPIST-1e
7720_01,Earth,False,F/1606/P,55 Cancri e
7721_01,Mars,False,D/242/P,TRAPPIST-1e
7723_01,Europa,True,B/254/P,TRAPPIST-1e
7724_01,Mars,False,F/1472/S,TRAPPIST-1e
7727_01,Earth,False,E/507/S,55 Cancri e
7728_01,Europa,False,C/289/S,TRAPPIST-1e
7729_01,Europa,True,C/251/P,55 Cancri e
7731_01,Europa,True,B/255/P,55 Cancri e
7736_01,Mars,False,E/502/P,TRAPPIST-1e
7738_01,Mars,True,F/1476/S,TRAPPIST-1e
7739_01,Earth,False,F/1609/P,TRAPPIST-1e
7741_01,Earth,False,G/1252/S,TRAPPIST-1e
7741_02,Earth,False,E/508/S,TRAPPIST-1e
7742_01,Mars,True,F/1477/S,TRAPPIST-1e
7742_02,Mars,True,F/1477/S,TRAPPIST-1e
7743_01,Earth,False,G/1244/P,TRAPPIST-1e
7744_01,Europa,False,B/298/S,TRAPPIST-1e
7744_02,Europa,True,B/298/S,TRAPPIST-1e
7746_01,Europa,True,,55 Cancri e
7747_01,Mars,False,F/1611/P,TRAPPIST-1e
7748_01,Europa,False,A/94/S,TRAPPIST-1e
7748_02,Europa,False,A/94/S,TRAPPIST-1e
7749_01,Mars,True,D/244/P,55 Cancri e
7749_02,Mars,False,D/244/P,TRAPPIST-1e
7751_01,Europa,True,C/252/P,55 Cancri e
7752_01,Earth,False,F/1480/S,PSO J318.5-22
7753_01,Earth,True,G/1245/P,55 Cancri e
7754_01,Europa,False,B/299/S,55 Cancri e
7755_01,Earth,True,E/503/P,TRAPPIST-1e
7757_01,Europa,True,B/300/S,TRAPPIST-1e
7757_02,Europa,False,B/300/S,TRAPPIST-1e
7760_01,Earth,False,G/1253/S,PSO J318.5-22
7761_01,Earth,False,F/1612/P,TRAPPIST-1e
7761_02,Earth,True,G/1246/P,55 Cancri e
7763_01,Earth,False,G/1254/S,55 Cancri e
7764_01,Earth,False,F/1613/P,TRAPPIST-1e
7767_01,Earth,True,G/1257/S,PSO J318.5-22
7768_01,Earth,False,F/1484/S,TRAPPIST-1e
7769_01,Earth,False,E/504/P,TRAPPIST-1e
7770_01,Earth,False,G/1258/S,TRAPPIST-1e
7770_02,Earth,False,F/1485/S,55 Cancri e
7771_01,Earth,False,G/1259/S,TRAPPIST-1e
7773_01,Earth,True,G/1248/P,TRAPPIST-1e
7774_01,Mars,False,D/245/P,55 Cancri e
7775_01,Europa,False,C/253/P,55 Cancri e
7776_01,Europa,False,D/246/P,
7777_01,Earth,True,G/1249/P,PSO J318.5-22
7778_01,Mars,False,F/1486/S,TRAPPIST-1e
7778_02,Mars,True,E/510/S,TRAPPIST-1e
7780_01,Earth,False,F/1614/P,55 Cancri e
7782_01,Europa,False,C/291/S,55 Cancri e
7782_02,Europa,False,C/291/S,TRAPPIST-1e
7783_01,Mars,True,F/1487/S,TRAPPIST-1e
7784_01,Mars,True,F/1615/P,TRAPPIST-1e
7785_01,Earth,False,G/1261/S,TRAPPIST-1e
7786_01,Earth,False,F/1616/P,TRAPPIST-1e
7787_01,Europa,False,B/301/S,55 Cancri e
7787_02,Europa,True,,TRAPPIST-1e
7788_01,Earth,False,F/1488/S,PSO J318.5-22
7789_01,Earth,False,F/1489/S,TRAPPIST-1e
7790_01,,True,F/1490/S,TRAPPIST-1e
7790_02,Mars,False,F/1490/S,55 Cancri e
7790_03,Mars,True,F/1490/S,TRAPPIST-1e
7791_01,Earth,False,F/1491/S,55 Cancri e
7793_01,,False,F/1617/P,TRAPPIST-1e
7797_01,Earth,False,E/506/P,TRAPPIST-1e
7800_01,Earth,True,G/1251/P,TRAPPIST-1e
7801_01,,False,,55 Cancri e
7802_01,Mars,False,F/1620/P,TRAPPIST-1e
7803_01,Earth,False,G/1253/P,55 Cancri e
7803_02,Earth,True,G/1253/P,55 Cancri e
7805_01,Earth,False,G/1254/P,TRAPPIST-1e
7806_01,Earth,False,F/1621/P,55 Cancri e
7808_01,Earth,False,G/1256/P,TRAPPIST-1e
7809_01,Mars,True,F/1493/S,TRAPPIST-1e
7809_02,Mars,True,F/1493/S,TRAPPIST-1e
7810_01,Earth,False,F/1494/S,TRAPPIST-1e
7812_01,Mars,False,F/1495/S,TRAPPIST-1e
7813_01,Earth,False,F/1622/P,TRAPPIST-1e
7815_01,Earth,False,F/1496/S,PSO J318.5-22
7816_01,Earth,,F/1497/S,PSO J318.5-22
7818_01,Earth,True,G/1257/P,TRAPPIST-1e
7820_01,Earth,False,G/1258/P,55 Cancri e
7821_01,,False,G/1264/S,TRAPPIST-1e
7824_01,Earth,False,F/1624/P,PSO J318.5-22
7828_01,Earth,True,G/1266/S,TRAPPIST-1e
7829_01,Earth,True,G/1267/S,TRAPPIST-1e
7830_01,Earth,True,G/1268/S,PSO J318.5-22
7830_02,Earth,True,G/1268/S,PSO J318.5-22
7830_03,Earth,False,G/1268/S,TRAPPIST-1e
7830_04,,False,G/1268/S,TRAPPIST-1e
7831_01,Mars,False,F/1626/P,TRAPPIST-1e
7832_01,Mars,False,D/228/S,TRAPPIST-1e
7833_01,Europa,False,B/305/S,55 Cancri e
7833_02,Europa,False,B/305/S,TRAPPIST-1e
7834_01,Earth,False,G/1269/S,TRAPPIST-1e
7835_01,Earth,True,G/1270/S,PSO J318.5-22
7837_01,Europa,True,B/306/S,55 Cancri e
7837_02,Europa,True,B/306/S,TRAPPIST-1e
7839_01,Earth,False,G/1259/P,TRAPPIST-1e
7840_01,Earth,False,F/1500/S,PSO J318.5-22
7841_01,Earth,False,G/1260/P,PSO J318.5-22
7841_02,Earth,False,F/1627/P,PSO J318.5-22
7842_01,Mars,False,E/513/S,TRAPPIST-1e
7843_01,Mars,True,,TRAPPIST-1e
7845_01,Europa,True,B/307/S,55 Cancri e
7847_01,Earth,False,G/1261/P,TRAPPIST-1e
7848_01,Mars,,,TRAPPIST-1e
7848_02,Mars,True,F/1501/S,TRAPPIST-1e
7849_01,Earth,False,G/1271/S,TRAPPIST-1e
7850_01,Mars,True,E/514/S,TRAPPIST-1e
7851_01,Mars,True,F/1629/P,TRAPPIST-1e
7852_01,Earth,False,E/508/P,TRAPPIST-1e
7853_01,,False,F/1502/S,TRAPPIST-1e
7853_02,Mars,False,E/515/S,TRAPPIST-1e
7853_03,Mars,True,F/1502/S,TRAPPIST-1e
7856_01,Earth,False,F/1503/S,TRAPPIST-1e
7858_01,Earth,False,G/1264/P,TRAPPIST-1e
7858_02,Earth,False,F/1630/P,55 Cancri e
7858_03,Earth,False,F/1630/P,TRAPPIST-1e
7859_01,,False,F/1504/S,TRAPPIST-1e
7861_01,Earth,True,G/1265/P,TRAPPIST-1e
7863_01,Earth,False,F/1505/S,TRAPPIST-1e
7864_01,Earth,False,F/1506/S,55 Cancri e
7865_01,Europa,True,C/293/S,PSO J318.5-22
7865_02,Europa,True,C/293/S,TRAPPIST-1e
7865_03,Europa,True,C/293/S,55 Cancri e
7866_01,Europa,False,C/255/P,55 Cancri e
7868_01,Earth,False,E/517/S,55 Cancri e
7870_01,Europa,True,B/257/P,TRAPPIST-1e
7871_01,Earth,True,,TRAPPIST-1e
7872_01,Earth,,G/1267/P,TRAPPIST-1e
7872_02,Earth,False,G/1267/P,TRAPPIST-1e
7872_03,Earth,False,F/1633/P,TRAPPIST-1e
7872_04,Earth,False,G/1267/P,TRAPPIST-1e
7872_05,Earth,True,G/1267/P,TRAPPIST-1e
7872_06,Earth,False,G/1267/P,PSO J318.5-22
7873_01,,False,F/1634/P,TRAPPIST-1e
7873_02,Earth,False,F/1634/P,TRAPPIST-1e
7875_01,Europa,True,B/309/S,55 Cancri e
7877_01,Earth,False,G/1268/P,TRAPPIST-1e
7878_01,Earth,False,G/1269/P,TRAPPIST-1e
7879_01,Earth,False,G/1270/P,TRAPPIST-1e
7881_01,Earth,False,F/1507/S,TRAPPIST-1e
7882_01,Earth,True,G/1271/P,TRAPPIST-1e
7882_02,Earth,False,G/1271/P,TRAPPIST-1e
7883_01,Earth,True,G/1272/P,TRAPPIST-1e
7884_01,Mars,False,E/512/P,TRAPPIST-1e
7885_01,Earth,True,G/1273/P,TRAPPIST-1e
7886_01,Earth,False,G/1274/P,TRAPPIST-1e
7888_01,Earth,False,E/518/S,TRAPPIST-1e
7889_01,Europa,True,C/256/P,PSO J318.5-22
7890_01,Earth,False,F/1508/S,TRAPPIST-1e
7890_02,Earth,True,G/1273/S,55 Cancri e
7890_03,Earth,True,,TRAPPIST-1e
7891_01,Earth,True,G/1274/S,55 Cancri e
7891_02,Earth,,,TRAPPIST-1e
7892_01,Mars,False,F/1636/P,TRAPPIST-1e
7894_01,Earth,False,E/519/S,55 Cancri e
7895_01,Earth,False,F/1509/S,55 Cancri e
7897_01,Europa,True,C/295/S,55 Cancri e
7899_01,Earth,True,G/1275/S,TRAPPIST-1e
7899_02,Earth,False,G/1275/S,TRAPPIST-1e
7899_03,Earth,True,G/1275/S,TRAPPIST-1e
7901_01,Mars,True,F/1512/S,TRAPPIST-1e
7902_01,Earth,,G/1276/P,TRAPPIST-1e
7902_02,Earth,True,G/1276/P,PSO J318.5-22
7902_03,Earth,True,G/1276/P,TRAPPIST-1e
7902_04,Earth,False,G/1276/P,TRAPPIST-1e
7903_01,Earth,False,F/1638/P,TRAPPIST-1e
7904_01,Earth,True,,TRAPPIST-1e
7904_02,Earth,False,G/1277/P,TRAPPIST-1e
7905_01,Europa,False,C/296/S,TRAPPIST-1e
7905_02,Europa,True,C/296/S,TRAPPIST-1e
7905_03,Europa,False,C/296/S,55 Cancri e
7907_01,Mars,True,F/1513/S,TRAPPIST-1e
7908_01,Europa,True,B/310/S,55 Cancri e
7910_01,Earth,False,F/1639/P,
7913_01,Earth,True,G/1278/S,TRAPPIST-1e
7914_01,Earth,True,G/1278/P,TRAPPIST-1e
7914_02,Earth,False,G/1278/P,TRAPPIST-1e
7914_03,Earth,False,G/1278/P,TRAPPIST-1e
7916_01,Earth,True,G/1279/P,TRAPPIST-1e
7918_01,Mars,True,F/1640/P,TRAPPIST-1e
7919_01,Earth,False,G/1281/P,TRAPPIST-1e
7920_01,Mars,True,F/1515/S,TRAPPIST-1e
7922_01,Earth,False,F/1517/S,TRAPPIST-1e
7924_01,Earth,False,F/1642/P,TRAPPIST-1e
7926_01,Earth,False,E/514/P,TRAPPIST-1e
7929_01,Europa,False,B/311/S,TRAPPIST-1e
7930_01,Earth,True,,TRAPPIST-1e
7935_01,Earth,False,F/1520/S,TRAPPIST-1e
7936_01,Earth,False,F/1644/P,TRAPPIST-1e
7936_02,Earth,False,G/1284/P,TRAPPIST-1e
7936_03,Earth,False,G/1284/P,TRAPPIST-1e
7937_01,Europa,False,D/229/S,TRAPPIST-1e
7937_02,Europa,True,D/229/S,55 Cancri e
7939_01,Earth,False,G/1281/S,TRAPPIST-1e
7940_01,Earth,False,F/1521/S,TRAPPIST-1e
7941_01,Europa,False,C/257/P,TRAPPIST-1e
7943_01,Europa,True,B/258/P,55 Cancri e
7943_02,Europa,False,B/258/P,PSO J318.5-22
7944_01,Europa,False,D/230/S,TRAPPIST-1e
7944_02,Europa,True,D/230/S,TRAPPIST-1e
7945_01,Mars,True,F/1522/S,TRAPPIST-1e
7946_01,Earth,False,F/1645/P,PSO J318.5-22
7947_01,Mars,False,F/1646/P,TRAPPIST-1e
7949_01,Earth,,G/1283/S,TRAPPIST-1e
7950_01,,False,G/1287/P,TRAPPIST-1e
7950_02,Earth,True,G/1287/P,TRAPPIST-1e
7950_03,Earth,False,E/516/P,55 Cancri e
7950_04,Earth,True,G/1287/P,TRAPPIST-1e
7952_01,Mars,False,F/1523/S,
7952_02,Mars,False,E/524/S,TRAPPIST-1e
7954_01,Earth,False,G/1284/S,55 Cancri e
7955_01,Earth,False,G/1288/P,TRAPPIST-1e
7957_01,Earth,True,G/1285/S,PSO J318.5-22
7958_01,Mars,True,E/525/S,TRAPPIST-1e
7960_01,Earth,False,F/1648/P,TRAPPIST-1e
7962_01,Earth,False,G/1290/P,TRAPPIST-1e
7967_01,Earth,False,G/1288/S,TRAPPIST-1e
7968_01,Mars,False,D/232/S,TRAPPIST-1e
7970_01,Europa,False,C/258/P,55 Cancri e
7972_01,Europa,True,B/260/P,55 Cancri e
7972_02,Europa,False,B/260/P,TRAPPIST-1e
7973_01,,True,C/297/S,TRAPPIST-1e
7974_01,Europa,False,C/259/P,TRAPPIST-1e
7974_02,Europa,False,C/259/P,TRAPPIST-1e
7976_01,Earth,True,G/1289/S,PSO J318.5-22
7981_01,Earth,False,F/1652/P,TRAPPIST-1e
7981_02,Earth,False,G/1293/P,TRAPPIST-1e
7982_01,Europa,True,B/261/P,TRAPPIST-1e
7982_02,Europa,True,B/261/P,TRAPPIST-1e
7983_01,Europa,True,,TRAPPIST-1e
7984_01,Mars,False,F/1653/P,TRAPPIST-1e
7984_02,Mars,True,F/1653/P,TRAPPIST-1e
7984_03,Mars,False,F/1653/P,TRAPPIST-1e
7984_04,Mars,False,F/1653/P,TRAPPIST-1e
7985_01,Earth,False,F/1654/P,TRAPPIST-1e
7986_01,Mars,False,F/1655/P,TRAPPIST-1e
7987_01,Mars,False,D/248/P,TRAPPIST-1e
7988_01,Europa,True,B/313/S,TRAPPIST-1e
7989_01,Earth,True,G/1290/S,PSO J318.5-22
7990_01,Earth,True,G/1294/P,55 Cancri e
7993_01,Europa,True,A/96/S,TRAPPIST-1e
7993_02,Europa,True,A/96/S,55 Cancri e
7994_01,Earth,False,G/1295/P,PSO J318.5-22
7995_01,Europa,True,,TRAPPIST-1e
7996_01,Earth,False,F/1657/P,TRAPPIST-1e
7999_01,Europa,True,B/262/P,55 Cancri e
8000_01,Earth,False,G/1292/S,TRAPPIST-1e
8000_02,Earth,True,G/1292/S,TRAPPIST-1e
8003_01,Mars,False,F/1659/P,TRAPPIST-1e
8004_01,Mars,True,F/1527/S,55 Cancri e
8005_01,Earth,False,F/1528/S,55 Cancri e
8005_02,Earth,True,G/1293/S,PSO J318.5-22
8005_03,Earth,False,F/1528/S,TRAPPIST-1e
8006_01,Earth,False,F/1529/S,TRAPPIST-1e
8007_01,Earth,False,G/1296/P,TRAPPIST-1e
8007_02,Earth,False,E/517/P,PSO J318.5-22
8010_01,Europa,False,C/300/S,TRAPPIST-1e
8012_01,Mars,True,F/1531/S,TRAPPIST-1e
8012_02,Mars,False,E/530/S,TRAPPIST-1e
8012_03,Mars,True,F/1531/S,TRAPPIST-1e
8014_01,Earth,True,G/1294/S,TRAPPIST-1e
8015_01,Europa,,B/315/S,TRAPPIST-1e
8015_02,Europa,False,B/315/S,TRAPPIST-1e
8015_03,Europa,True,B/315/S,55 Cancri e
8016_01,Earth,False,E/531/S,TRAPPIST-1e
8018_01,Earth,False,F/1532/S,TRAPPIST-1e
8019_01,Mars,True,F/1660/P,TRAPPIST-1e
8020_01,Earth,False,F/1661/P,TRAPPIST-1e
8021_01,Earth,True,G/1298/P,TRAPPIST-1e
8023_01,Europa,False,D/249/P,TRAPPIST-1e
8023_02,Europa,True,D/249/P,TRAPPIST-1e
8024_01,Earth,False,F/1533/S,TRAPPIST-1e
8025_01,Europa,False,B/263/P,TRAPPIST-1e
8026_01,Mars,True,F/1534/S,TRAPPIST-1e
8027_01,Earth,False,G/1297/S,TRAPPIST-1e
8027_02,Earth,False,F/1535/S,55 Cancri e
8029_01,Earth,False,G/1298/S,TRAPPIST-1e
8030_01,Earth,True,G/1299/S,PSO J318.5-22
8031_01,Europa,True,D/250/P,55 Cancri e
8032_01,Europa,True,A/85/P,TRAPPIST-1e
8032_02,Europa,True,A/85/P,
8034_01,Mars,True,E/532/S,TRAPPIST-1e
8034_02,Mars,False,E/532/S,
8035_01,Mars,True,F/1536/S,TRAPPIST-1e
8036_01,Earth,False,F/1537/S,TRAPPIST-1e
8036_02,Earth,False,F/1537/S,TRAPPIST-1e
8037_01,Earth,False,F/1538/S,TRAPPIST-1e
8038_01,Europa,True,C/301/S,55 Cancri e
8038_02,Europa,True,C/301/S,55 Cancri e
8042_01,,True,G/1299/P,55 Cancri e
8043_01,Europa,False,A/97/S,55 Cancri e
8043_02,Europa,False,A/97/S,TRAPPIST-1e
8043_03,Europa,False,A/97/S,TRAPPIST-1e
8043_04,Europa,True,A/97/S,55 Cancri e
8046_01,Earth,True,G/1300/P,PSO J318.5-22
8049_01,Earth,False,G/1301/P,TRAPPIST-1e
8050_01,Earth,False,G/1300/S,PSO J318.5-22
8050_02,Earth,True,,TRAPPIST-1e
8050_03,Earth,True,G/1300/S,PSO J318.5-22
8052_01,Earth,False,G/1302/S,TRAPPIST-1e
8052_02,Earth,False,G/1302/S,PSO J318.5-22
8053_01,Mars,False,F/1663/P,TRAPPIST-1e
8054_01,Mars,False,F/1540/S,55 Cancri e
8055_01,Earth,False,E/533/S,TRAPPIST-1e
8056_01,Europa,False,C/262/P,TRAPPIST-1e
8056_02,Europa,False,C/262/P,TRAPPIST-1e
8057_01,Europa,True,B/267/P,TRAPPIST-1e
8057_02,Europa,True,B/267/P,55 Cancri e
8058_01,Earth,False,F/1664/P,TRAPPIST-1e
8059_01,,False,G/1302/P,TRAPPIST-1e
8060_01,Mars,False,F/1541/S,TRAPPIST-1e
8060_02,Mars,True,F/1541/S,TRAPPIST-1e
8063_01,Earth,False,F/1543/S,TRAPPIST-1e
8064_01,Mars,True,,TRAPPIST-1e
8064_02,Mars,False,E/534/S,TRAPPIST-1e
8064_03,Mars,True,E/534/S,TRAPPIST-1e
8066_01,Mars,True,F/1544/S,TRAPPIST-1e
8067_01,Earth,False,F/1666/P,55 Cancri e
8068_01,Earth,False,F/1545/S,TRAPPIST-1e
8069_01,Europa,True,D/234/S,55 Cancri e
8071_01,Earth,False,F/1546/S,TRAPPIST-1e
8072_01,Europa,True,D/236/S,TRAPPIST-1e
8072_02,Europa,False,D/236/S,55 Cancri e
8075_01,Earth,False,F/1547/S,55 Cancri e
8076_01,Europa,False,C/263/P,55 Cancri e
8076_02,Europa,False,C/263/P,55 Cancri e
8077_01,Earth,False,G/1304/P,TRAPPIST-1e
8078_01,Earth,False,F/1667/P,TRAPPIST-1e
8079_01,Earth,False,F/1548/S,PSO J318.5-22
8081_01,Europa,False,D/251/P,55 Cancri e
8082_01,Earth,True,G/1305/P,TRAPPIST-1e
8082_02,Earth,False,F/1668/P,55 Cancri e
8083_01,Earth,False,F/1669/P,TRAPPIST-1e
8084_01,Europa,False,C/264/P,TRAPPIST-1e
8085_01,Earth,False,F/1549/S,PSO J318.5-22
8086_01,Earth,True,G/1306/P,PSO J318.5-22
8087_01,Europa,False,B/268/P,TRAPPIST-1e
8088_01,Mars,False,E/521/P,TRAPPIST-1e
8088_02,Mars,False,F/1670/P,TRAPPIST-1e
8089_01,Earth,False,F/1671/P,TRAPPIST-1e
8091_01,Earth,False,F/1672/P,TRAPPIST-1e
8092_01,Europa,False,D/238/S,TRAPPIST-1e
8092_02,Europa,True,D/238/S,55 Cancri e
8092_03,Europa,False,D/238/S,TRAPPIST-1e
8094_01,Europa,False,C/265/P,TRAPPIST-1e
8097_01,Europa,True,B/317/S,TRAPPIST-1e
8098_01,Europa,False,B/269/P,TRAPPIST-1e
8098_02,Europa,False,B/269/P,55 Cancri e
8098_03,Europa,True,B/269/P,55 Cancri e
8098_04,Europa,False,B/269/P,55 Cancri e
8102_01,Earth,False,F/1674/P,TRAPPIST-1e
8103_01,Mars,False,F/1675/P,TRAPPIST-1e
8105_01,Earth,False,F/1677/P,PSO J318.5-22
8106_01,Earth,True,G/1306/S,55 Cancri e
8107_01,Earth,False,F/1678/P,PSO J318.5-22
8108_01,Earth,False,F/1552/S,PSO J318.5-22
8112_01,Earth,False,F/1553/S,PSO J318.5-22
8115_01,Europa,True,B/318/S,TRAPPIST-1e
8115_02,Europa,True,B/318/S,TRAPPIST-1e
8116_01,Mars,False,D/252/P,55 Cancri e
8117_01,Europa,True,B/319/S,TRAPPIST-1e
8117_02,Europa,False,B/319/S,TRAPPIST-1e
8117_03,Europa,True,B/319/S,55 Cancri e
8118_01,Earth,True,G/1310/P,TRAPPIST-1e
8119_01,Earth,True,F/1555/S,55 Cancri e
8119_02,Earth,,F/1555/S,55 Cancri e
8119_03,Earth,False,F/1555/S,55 Cancri e
8120_01,Europa,False,D/253/P,55 Cancri e
8121_01,Earth,True,G/1311/P,TRAPPIST-1e
8122_01,Europa,False,C/302/S,55 Cancri e
8122_02,Europa,False,C/302/S,TRAPPIST-1e
8122_03,Europa,False,C/302/S,TRAPPIST-1e
8123_01,Earth,True,G/1312/P,TRAPPIST-1e
8124_01,Earth,False,F/1681/P,TRAPPIST-1e
8128_01,Mars,True,F/1682/P,TRAPPIST-1e
8129_01,Earth,True,,55 Cancri e
8129_02,Earth,False,G/1313/P,TRAPPIST-1e
8129_03,Earth,False,F/1683/P,TRAPPIST-1e
8129_04,Earth,False,F/1683/P,55 Cancri e
8129_05,Earth,False,E/522/P,TRAPPIST-1e
8130_01,Earth,True,G/1308/S,TRAPPIST-1e
8130_02,Earth,False,G/1308/S,55 Cancri e
8130_03,Earth,True,G/1308/S,TRAPPIST-1e
8131_01,Mars,True,F/1557/S,TRAPPIST-1e
8133_01,Mars,False,D/254/P,TRAPPIST-1e
8135_01,Europa,True,C/267/P,TRAPPIST-1e
8136_01,Europa,True,C/268/P,55 Cancri e
8136_02,Europa,False,C/268/P,TRAPPIST-1e
8137_01,Earth,False,G/1314/P,TRAPPIST-1e
8138_01,Earth,True,G/1315/P,55 Cancri e
8139_01,Earth,False,E/523/P,TRAPPIST-1e
8140_01,Earth,True,G/1309/S,PSO J318.5-22
8141_01,Earth,True,G/1310/S,TRAPPIST-1e
8143_01,Earth,False,F/1558/S,TRAPPIST-1e
8144_01,Europa,True,B/270/P,55 Cancri e
8144_02,Europa,False,B/270/P,TRAPPIST-1e
8144_03,Europa,False,B/270/P,TRAPPIST-1e
8144_04,Europa,False,B/270/P,TRAPPIST-1e
8147_01,Earth,False,G/1317/P,TRAPPIST-1e
8147_02,Earth,True,,TRAPPIST-1e
8147_03,Earth,False,G/1317/P,TRAPPIST-1e
8147_04,Earth,False,G/1317/P,55 Cancri e
8148_01,Earth,False,G/1318/P,TRAPPIST-1e
8149_01,Earth,True,G/1319/P,PSO J318.5-22
8150_01,Mars,True,E/539/S,55 Cancri e
8150_02,Mars,True,E/539/S,PSO J318.5-22
8150_03,Mars,False,E/539/S,TRAPPIST-1e
8152_01,Earth,True,G/1312/S,TRAPPIST-1e
8153_01,Earth,True,G/1320/P,TRAPPIST-1e
8156_01,Earth,False,G/1321/P,PSO J318.5-22
8157_01,Earth,False,G/1313/S,TRAPPIST-1e
8157_02,Earth,False,F/1560/S,55 Cancri e
8157_03,Earth,False,G/1313/S,TRAPPIST-1e
8157_04,Earth,True,G/1313/S,TRAPPIST-1e
8157_05,Earth,False,G/1313/S,55 Cancri e
8157_06,Earth,False,G/1313/S,TRAPPIST-1e
8158_01,Mars,False,F/1686/P,TRAPPIST-1e
8159_01,Earth,False,F/1687/P,
8161_01,Earth,False,F/1688/P,TRAPPIST-1e
8162_01,Europa,False,E/524/P,TRAPPIST-1e
8164_01,Earth,False,G/1314/S,TRAPPIST-1e
8165_01,Mars,False,E/525/P,TRAPPIST-1e
8167_01,Earth,True,G/1315/S,PSO J318.5-22
8168_01,Earth,False,F/1561/S,55 Cancri e
8168_02,Earth,False,F/1561/S,TRAPPIST-1e
8168_03,Earth,False,F/1561/S,TRAPPIST-1e
8168_04,Earth,False,F/1561/S,TRAPPIST-1e
8168_05,Earth,False,G/1316/S,TRAPPIST-1e
8168_06,Earth,False,G/1316/S,TRAPPIST-1e
